"symbol","tax_id","tid","gene_name","gene_id"
"NANP",9606,107619,"N-acylneuraminate-9-phosphatase",140838
"NAT1",9606,13081,"Arylamine N-acetyltransferase 1",9
"NAT2",9606,10714,"Arylamine N-acetyltransferase 2",10
"NCEH1",9606,101049,"Neutral cholesterol ester hydrolase 1",57552
"NCK1",9606,100141,"Nck adaptor protein 1",4690
"NCOA1",9606,104747,"Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1",8648
"NCOA1",9606,103773,"Nuclear receptor coactivator 1",8648
"NCOA2",9606,104748,"Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2",10499
"NCOA3",9606,103768,"Nuclear receptor coactivator 3",8202
"NCOA3",9606,104746,"Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3",8202
"NCOR1",9606,107910,"Histone deacetylase 3/NCoR1",9611
"NCOR2",9606,104856,"Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2",9612
"NCOR2",9606,105117,"Histone deacetylase 3/Nuclear receptor corepressor 2 (HDAC3/NCoR2)",9612
"NCSTN",9606,104717,"Gamma-secretase",23385
"ND4",9606,12936,"NADH-ubiquinone oxidoreductase chain 4",4538
"NDC80",9606,101279,"Kinetochore protein NDC80 homolog",10403
"NEK1",9606,101359,"Serine/threonine-protein kinase Nek1",4750
"NEK11",9606,102473,"Serine/threonine-protein kinase Nek11",79858
"NEK2",9606,30017,"Serine/threonine-protein kinase NEK2",4751
"NEK3",9606,102421,"Serine/threonine-protein kinase Nek3",4752
"NEK4",9606,101349,"Serine/threonine-protein kinase Nek4",6787
"NEK5",9606,101045,"Serine/threonine-protein kinase Nek5",341676
"NEK6",9606,30038,"Serine/threonine-protein kinase NEK6",10783
"NEK7",9606,100836,"Serine/threonine-protein kinase NEK7",140609
"NEK8",9606,30030,"Serine/threonine-protein kinase NEK9",284086
"NEK8",9606,107646,"Serine/threonine-protein kinase Nek8",284086
"NEK9",9606,30030,"Serine/threonine-protein kinase NEK9",91754
"NET1",9606,11596,"Glycine transporter 2",10276
"NET1",9606,105045,"Serotonin and norepinephrine transporters (SERT/NET)",10276
"NET1",9606,100,"Norepinephrine transporter",10276
"NET1",9606,104870,"Monoamine transporters; Norepinephrine & dopamine",10276
"NEU1",9606,12804,"Sialidase 1",4758
"NEU2",9606,10678,"Sialidase 2",4759
"NEU3",9606,11652,"Sialidase 3",10825
"NEU4",9606,11854,"Sialidase 4",129807
"NFATC1",9606,11335,"Nuclear factor of activated T-cells cytoplasmic 1",4772
"NFE2L2",9606,103144,"Nuclear factor erythroid 2-related factor 2",4780
"NFE2L2",9606,107924,"Keap1/Nrf2",4780
"NFKB1",9606,104730,"Nuclear factor NF-kappa-B complex",4790
"NFKB1",9606,11531,"Nuclear factor NF-kappa-B p105 subunit",4790
"NFKB2",9606,104730,"Nuclear factor NF-kappa-B complex",4791
"NFKBIA",9606,12914,"NF-kappaB inhibitor alpha",4792
"NGF",9606,103854,"Beta-nerve growth factor",4803
"NGFR",9606,10805,"Low affinity neurotrophin receptor p75NTR",4804
"NIM1K",9606,100824,"Serine/threonine-protein kinase NIM1",167359
"NISCH",9606,11684,"Nischarin",11188
"NKRF",9606,11674,"NF-kappa-B-repressing factor",55922
"NLK",9606,100931,"Serine/threonine protein kinase NLK",51701
"NLRP1",9606,104010,"NACHT, LRR and PYD domains-containing protein 1",22861
"NLRP3",9606,104004,"NACHT, LRR and PYD domains-containing protein 3",114548
"NMBR",9606,10985,"Neuromedin B receptor",4829
"NME1",9606,10049,"Nucleoside diphosphate kinase 1",4830
"NME2",9606,10050,"Nucleoside diphosphate kinase 2",4831
"NMT1",9606,104853,"Peptide N-myristoyltransferase",4836
"NMT1",9606,12855,"Peptide N-myristoyltransferase 1",4836
"NMT2",9606,11013,"Peptide N-myristoyltransferase 2",9397
"NMT2",9606,104853,"Peptide N-myristoyltransferase",9397
"NMUR1",9606,103121,"Neuromedin-U receptor 1",10316
"NMUR2",9606,103075,"Neuromedin-U receptor 2",56923
"NOD1",9606,103655,"Nucleotide-binding oligomerization domain-containing protein 1",10392
"NOD2",9606,103699,"Nucleotide-binding oligomerization domain-containing protein 2",64127
"NOS1",9606,104814,"Nitric oxide sythases; iNOS & nNOS",4842
"NOS1",9606,11037,"Nitric-oxide synthase, brain",4842
"NOS1",9606,105100,"Nitric-oxide synthase (endothelial and brain)",4842
"NOS2",9606,105053,"Nitric oxide synthase (inducible and endothelial)",4843
"NOS2",9606,12425,"Nitric oxide synthase, inducible",4843
"NOS2",9606,104814,"Nitric oxide sythases; iNOS & nNOS",4843
"NOS3",9606,11573,"Nitric-oxide synthase, endothelial",4846
"NOS3",9606,105053,"Nitric oxide synthase (inducible and endothelial)",4846
"NOS3",9606,105100,"Nitric-oxide synthase (endothelial and brain)",4846
"NOTCH1",9606,105173,"Neurogenic locus notch homolog protein 1",4851
"NOTCH3",9606,109578,"Neurogenic locus notch homolog protein 3",4854
"NOX1",9606,103630,"NADPH oxidase 1",27035
"NOX3",9606,104012,"NADPH oxidase 3",50508
"NOX4",9606,103508,"NADPH oxidase 4",50507
"NOX5",9606,104392,"NADPH oxidase 5",79400
"NPBWR1",9606,103726,"Neuropeptides B/W receptor type 1",2831
"NPC1",9606,103710,"Niemann-Pick C1 protein",4864
"NPC1L1",9606,329,"Niemann-Pick C1-like protein 1",29881
"NPEPPS",9606,11619,"Puromycin-sensitive aminopeptidase",9520
"NPFFR1",9606,102733,"Neuropeptide FF receptor 1",64106
"NPFFR2",9606,102734,"Neuropeptide FF receptor 2",10886
"NPM1",9606,100438,"Nucleophosmin",4869
"NPM1",9606,105079,"NPM/ALK (Nucleophosmin/ALK tyrosine kinase receptor)",4869
"NPPA",9606,103640,"Atrial natriuretic factor",4878
"NPR1",9606,244,"Atrial natriuretic peptide receptor A",4881
"NPR1",9606,105036,"Atrial natriuretic peptide receptor",4881
"NPR2",9606,105036,"Atrial natriuretic peptide receptor",4882
"NPR3",9606,11313,"Atrial natriuretic peptide receptor C",4883
"NPR3",9606,105036,"Atrial natriuretic peptide receptor",4883
"NPSR1",9606,101097,"Neuropeptide S receptor",387129
"NPY1R",9606,10475,"Neuropeptide Y receptor type 1",4886
"NPY2R",9606,10477,"Neuropeptide Y receptor type 2",4887
"NPY4R",9606,10143,"Neuropeptide Y receptor type 4",5540
"NPY5R",9606,11336,"Neuropeptide Y receptor type 5",4889
"NQO1",9606,105241,"NQO1 protein",1728
"NQO1",9606,13055,"Quinone reductase 1)",1728
"NQO2",9606,10170,"Quinone reductase 2",4835
"NR0B1",9606,104176,"Nuclear receptor subfamily 0 group B member 1",190
"NR0B2",9606,101029,"Nuclear receptor subfamily 0 group B member 2",8431
"NR1D1",9606,104468,"Nuclear receptor subfamily 1 group D member 1",9572
"NR1D2",9606,104469,"Nuclear receptor subfamily 1 group D member 2",9975
"NR1H2",9606,109979,"Liver X receptor",7376
"NR1H2",9606,20113,"LXR-beta",7376
"NR1H2",9606,109980,"Liver X receptor (LXR alpha  AND LXR beta)",7376
"NR1H3",9606,11269,"LXR-alpha",10062
"NR1H3",9606,109980,"Liver X receptor (LXR alpha  AND LXR beta)",10062
"NR1H3",9606,109979,"Liver X receptor",10062
"NR1H4",9606,11180,"Bile acid receptor FXR",9971
"NR1I2",9606,11912,"Pregnane X receptor",8856
"NR1I3",9606,100997,"Nuclear receptor subfamily 1 group I member 3",9970
"NR2C2",9606,101297,"Nuclear receptor subfamily 2 group C member 2",7182
"NR2E3",9606,100788,"Photoreceptor-specific nuclear receptor",10002
"NR2F1",9606,104474,"COUP transcription factor 1",7025
"NR2F2",9606,104475,"COUP transcription factor 2",7026
"NR3C1",9606,25,"Glucocorticoid receptor",2908
"NR3C2",9606,48,"Mineralocorticoid receptor",4306
"NR4A1",9606,103662,"Nuclear receptor subfamily 4 group A member 1",3164
"NR4A2",9606,101254,"Nuclear receptor subfamily 4 group A member 2",4929
"NR4A3",9606,104477,"Nuclear receptor subfamily 4 group A member 3",8013
"NR5A1",9606,100828,"Steroidogenic factor 1",2516
"NR5A2",9606,100827,"Orphan nuclear receptor LRH-1",2494
"NRP1",9606,100781,"Neuropilin-1",8829
"NSD1",9606,109827,"Histone-lysine N-methyltransferase, H3 lysine-36 and H4 lysine-20 specific",64324
"NSD2",9606,108005,"Histone-lysine N-methyltransferase NSD2",7468
"NSF",9606,105584,"Vesicle-fusing ATPase",4905
"NT5E",9606,102621,"5'-nucleotidase",4907
"NTRK1",9606,11902,"Nerve growth factor receptor Trk-A",4914
"NTRK2",9606,100413,"Neurotrophic tyrosine kinase receptor type 2",4915
"NTRK3",9606,101034,"NT-3 growth factor receptor",4916
"NTSR1",9606,104953,"Neurotensin receptor",4923
"NTSR1",9606,12910,"Neurotensin receptor 1",4923
"NTSR2",9606,10486,"Neurotensin receptor 2",23620
"NTSR2",9606,104953,"Neurotensin receptor",23620
"NUAK1",9606,101332,"NUAK family SNF1-like kinase 1",9891
"NUAK2",9606,101503,"NUAK family SNF1-like kinase 2",81788
"OAT",9606,102740,"Ornithine aminotransferase, mitochondrial",4942
"OATP1",9606,104064,"Solute carrier organic anion transporter family member 1A2",4945
"ODC1",9606,272,"Ornithine decarboxylase",4953
"OGFRL1",9606,109939,"Opioid growth factor receptor-like protein 1",79627
"OGT",9606,102741,"UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit",8473
"OPN1LW",9606,104452,"Long-wave-sensitive opsin 1",5956
"OPRD1",9606,104736,"Opioid receptors; delta & kappa",4985
"OPRD1",9606,104734,"Opioid receptors; mu & delta",4985
"OPRD1",9606,104765,"Opioid receptors; mu/kappa/delta",4985
"OPRD1",9606,136,"Delta opioid receptor",4985
"OPRK1",9606,137,"Kappa opioid receptor",4986
"OPRK1",9606,104765,"Opioid receptors; mu/kappa/delta",4986
"OPRK1",9606,104741,"Opioid receptors; mu & kappa",4986
"OPRK1",9606,104736,"Opioid receptors; delta & kappa",4986
"OPRL1",9606,138,"Nociceptin receptor",4987
"OPRM1",9606,104734,"Opioid receptors; mu & delta",4988
"OPRM1",9606,129,"Mu opioid receptor",4988
"OPRM1",9606,104765,"Opioid receptors; mu/kappa/delta",4988
"OPRM1",9606,104741,"Opioid receptors; mu & kappa",4988
"ORAI1",9606,107902,"ORAI 1/2/3",84876
"ORAI1",9606,107594,"Calcium release-activated calcium channel protein 1",84876
"ORAI2",9606,107902,"ORAI 1/2/3",80228
"ORAI3",9606,107902,"ORAI 1/2/3",93129
"ORM1",9606,12675,"Alpha-1-acid glycoprotein 1",5004
"OSR1",9606,103433,"Serine/threonine-protein kinase OSR1",130497
"OTC",9606,11547,"Ornithine carbamoyltransferase",5009
"OXER1",9606,103780,"Oxoeicosanoid receptor 1",165140
"OXGR1",9606,105191,"2-oxoglutarate receptor 1",27199
"OXSR1",9606,103433,"Serine/threonine-protein kinase OSR1",9943
"OXTR",9606,116,"Oxytocin receptor",5021
"P2RX1",9606,10535,"P2X purinoceptor 1",5023
"P2RX2",9606,10537,"P2X purinoceptor 2",22953
"P2RX3",9606,11904,"P2X purinoceptor 3",5024
"P2RX4",9606,10410,"P2X purinoceptor 4",5025
"P2RX5",9606,10205,"P2X purinoceptor 5",5026
"P2RX6",9606,12970,"P2X purinoceptor 6",9127
"P2RX7",9606,10417,"P2X purinoceptor 7",5027
"P2RY1",9606,10544,"Purinergic receptor P2Y1",5028
"P2RY10",9606,109762,"Putative P2Y purinoceptor 10",27334
"P2RY11",9606,10871,"Purinergic receptor P2Y11",5032
"P2RY12",9606,176,"Purinergic receptor P2Y12",64805
"P2RY14",9606,100848,"Purinergic receptor P2Y14",9934
"P2RY2",9606,11907,"Purinergic receptor P2Y2",5029
"P2RY4",9606,10541,"Pyrimidinergic receptor P2Y4",5030
"P2RY6",9606,10012,"Pyrimidinergic receptor P2Y6",5031
"P4HA1",9606,103483,"Prolyl 4-hydroxylase subunit alpha-1",5033
"P4HA2",9606,102462,"Prolyl 4-hydroxylase subunit alpha-2",8974
"P4HB",9606,100982,"Protein disulfide-isomerase",5034
"P4HTM",9606,11676,"Hypoxia-inducible factor prolyl 4-hydroxylase",54681
"PABPC1",9606,103719,"Polyadenylate-binding protein 1",26986
"PABPC4",9606,100950,"Polyadenylate-binding protein 4",8761
"PADI1",9606,104331,"Protein-arginine deiminase type-1",29943
"PADI2",9606,104332,"Protein-arginine deiminase type-2",11240
"PADI3",9606,104333,"Protein-arginine deiminase type-3",51702
"PADI4",9606,102744,"Protein-arginine deiminase type-4",23569
"PADI6",9606,109952,"Protein-arginine deiminase type-6",353238
"PAH",9606,10744,"Phenylalanine-4-hydroxylase",5053
"PAICS",9606,101376,"Multifunctional protein ADE2",10606
"PAK1",9606,30025,"Serine/threonine-protein kinase PAK 1",5058
"PAK2",9606,100071,"Serine/threonine-protein kinase PAK 2",5062
"PAK3",9606,11908,"Serine/threonine-protein kinase PAK 3",5063
"PAK4",9606,100080,"Serine/threonine-protein kinase PAK 4",10298
"PAK5",9606,30040,"Serine/threonine-protein kinase PAK6",57144
"PAK5",9606,30044,"Serine/threonine-protein kinase PAK7",57144
"PAK6",9606,30040,"Serine/threonine-protein kinase PAK6",56924
"PAM",9606,11316,"Peptidyl-glycine alpha-amidating monooxygenase",5066
"PANK1",9606,109585,"Pantothenate kinase 1",53354
"PANK3",9606,109587,"Pantothenate kinase 3",79646
"PAOX",9606,10338,"Polyamine oxidase",196743
"PARG",9606,104223,"Poly(ADP-ribose) glycohydrolase",8505
"PARN",9606,109882,"Poly(A)-specific ribonuclease PARN",5073
"PARP1",9606,11663,"Poly [ADP-ribose] polymerase-1",142
"PARP10",9606,107664,"Poly [ADP-ribose] polymerase 10",84875
"PARP11",9606,107591,"Poly [ADP-ribose] polymerase 11",57097
"PARP12",9606,107665,"Poly [ADP-ribose] polymerase 12",64761
"PARP14",9606,105352,"Poly [ADP-ribose] polymerase 14",54625
"PARP15",9606,105353,"Poly [ADP-ribose] polymerase 15",165631
"PARP2",9606,100933,"Poly [ADP-ribose] polymerase 2",10038
"PARP3",9606,101057,"Poly [ADP-ribose] polymerase 3",10039
"PARP4",9606,102445,"Poly [ADP-ribose] polymerase 4",143
"PARP6",9606,107589,"Poly [ADP-ribose] polymerase 6",56965
"PARP8",9606,107973,"Poly [ADP-ribose] polymerase 8",79668
"PASK",9606,102399,"PAS domain-containing serine/threonine-protein kinase",23178
"PAX8",9606,105692,"Paired box protein Pax-8",7849
"PBK",9606,100411,"PDZ-binding kinase",55872
"PBRM1",9606,104264,"Protein polybromo-1",55193
"PCDH15",9606,102746,"Protocadherin-15",65217
"PCK1",9606,11909,"Phosphoenolpyruvate carboxykinase cytosolic",5105
"PCMT1",9606,11215,"Protein-beta-aspartate methyltransferase",5110
"PCNA",9606,105676,"Proliferating cell nuclear antigen",5111
"PCSK1",9606,11514,"Prohormone convertase 1",5122
"PCSK2",9606,10730,"Prohormone convertase 2",5126
"PCSK4",9606,10218,"Subtilisin/kexin type 4",54760
"PCSK5",9606,11337,"Subtilisin/kexin type 5",5125
"PCSK6",9606,12186,"Subtilisin/kexin type 6",5046
"PCSK7",9606,11126,"Subtilisin/kexin type 7",9159
"PCSK9",9606,12353,"Subtilisin/kexin type 9",255738
"PDCD4",9606,104160,"Programmed cell death protein 4",27250
"PDE10A",9606,100010,"Phosphodiesterase 10A",10846
"PDE11A",9606,12448,"Phosphodiesterase 11A",50940
"PDE1A",9606,104872,"Phosphodiesterase, PDE1/PDE5",5136
"PDE1A",9606,104735,"Phosphodiesterase 1",5136
"PDE1A",9606,10177,"Phosphodiesterase 1A",5136
"PDE1B",9606,10583,"Phosphodiesterase 1B",5153
"PDE1B",9606,104872,"Phosphodiesterase, PDE1/PDE5",5153
"PDE1B",9606,104735,"Phosphodiesterase 1",5153
"PDE1C",9606,104735,"Phosphodiesterase 1",5137
"PDE1C",9606,104872,"Phosphodiesterase, PDE1/PDE5",5137
"PDE1C",9606,11176,"Phosphodiesterase 1C",5137
"PDE2A",9606,10594,"Phosphodiesterase 2A",5138
"PDE2A",9606,104997,"Phosphodiesterase 2 and 5 (PDE2 and PDE5)",5138
"PDE3A",9606,104738,"Phosphodiesterase; PDE3 & PDE4",5139
"PDE3A",9606,104707,"Phosphodiesterase 3",5139
"PDE3A",9606,105095,"Phosphodiesterase 3 and 5 (PDE3 and PDE5)",5139
"PDE3A",9606,170,"Phosphodiesterase 3A",5139
"PDE3B",9606,104707,"Phosphodiesterase 3",5140
"PDE3B",9606,11395,"Phosphodiesterase 3B",5140
"PDE3B",9606,104738,"Phosphodiesterase; PDE3 & PDE4",5140
"PDE3B",9606,105095,"Phosphodiesterase 3 and 5 (PDE3 and PDE5)",5140
"PDE4A",9606,104738,"Phosphodiesterase; PDE3 & PDE4",5141
"PDE4A",9606,276,"Phosphodiesterase 4A",5141
"PDE4A",9606,105039,"Phosphodiesterase 4 and 5 (PDE4 and PDE5)",5141
"PDE4A",9606,104679,"Phosphodiesterase 4",5141
"PDE4B",9606,104738,"Phosphodiesterase; PDE3 & PDE4",5142
"PDE4B",9606,10599,"Phosphodiesterase 4B",5142
"PDE4B",9606,105039,"Phosphodiesterase 4 and 5 (PDE4 and PDE5)",5142
"PDE4B",9606,104679,"Phosphodiesterase 4",5142
"PDE4C",9606,11396,"Phosphodiesterase 4C",5143
"PDE4C",9606,104738,"Phosphodiesterase; PDE3 & PDE4",5143
"PDE4C",9606,104679,"Phosphodiesterase 4",5143
"PDE4C",9606,105039,"Phosphodiesterase 4 and 5 (PDE4 and PDE5)",5143
"PDE4D",9606,104679,"Phosphodiesterase 4",5144
"PDE4D",9606,104738,"Phosphodiesterase; PDE3 & PDE4",5144
"PDE4D",9606,105039,"Phosphodiesterase 4 and 5 (PDE4 and PDE5)",5144
"PDE4D",9606,11359,"Phosphodiesterase 4D",5144
"PDE5A",9606,104872,"Phosphodiesterase, PDE1/PDE5",8654
"PDE5A",9606,3,"Phosphodiesterase 5A",8654
"PDE5A",9606,104997,"Phosphodiesterase 2 and 5 (PDE2 and PDE5)",8654
"PDE5A",9606,105039,"Phosphodiesterase 4 and 5 (PDE4 and PDE5)",8654
"PDE5A",9606,105095,"Phosphodiesterase 3 and 5 (PDE3 and PDE5)",8654
"PDE5A",9606,104796,"Phosphodiesterases; PDE5 & PDE6",8654
"PDE6A",9606,11515,"Phosphodiesterase 6A",5145
"PDE6A",9606,104874,"Phosphodiesterase 6",5145
"PDE6A",9606,104796,"Phosphodiesterases; PDE5 & PDE6",5145
"PDE6B",9606,104874,"Phosphodiesterase 6",5158
"PDE6B",9606,104796,"Phosphodiesterases; PDE5 & PDE6",5158
"PDE6C",9606,104874,"Phosphodiesterase 6",5146
"PDE6C",9606,104796,"Phosphodiesterases; PDE5 & PDE6",5146
"PDE6C",9606,11360,"Phosphodiesterase 6C",5146
"PDE6D",9606,10605,"Phosphodiesterase 6D",5147
"PDE6D",9606,104796,"Phosphodiesterases; PDE5 & PDE6",5147
"PDE6D",9606,104874,"Phosphodiesterase 6",5147
"PDE6G",9606,104874,"Phosphodiesterase 6",5148
"PDE6G",9606,104796,"Phosphodiesterases; PDE5 & PDE6",5148
"PDE6H",9606,104874,"Phosphodiesterase 6",5149
"PDE6H",9606,104796,"Phosphodiesterases; PDE5 & PDE6",5149
"PDE7A",9606,11910,"Phosphodiesterase 7A",5150
"PDE7A",9606,104918,"Phosphodiesterase 7",5150
"PDE7B",9606,104918,"Phosphodiesterase 7",27115
"PDE7B",9606,10016,"Phosphodiesterase 7B",27115
"PDE8A",9606,105762,"Phosphodiesterase 8",5151
"PDE8A",9606,100008,"Phosphodiesterase 8A",5151
"PDE8B",9606,105762,"Phosphodiesterase 8",8622
"PDE8B",9606,100009,"Phosphodiesterase 8B",8622
"PDE9A",9606,20035,"Phosphodiesterase 9A",5152
"PDF",9606,108037,"Growth/differentiation factor 15",64146
"PDF",9606,10089,"Peptide deformylase mitochondrial",64146
"PDGFB",9606,107993,"Platelet-derived growth factor subunit B",5155
"PDGFRA",9606,12627,"Platelet-derived growth factor receptor alpha",5156
"PDGFRA",9606,104773,"Platelet-derived growth factor receptor",5156
"PDGFRB",9606,197,"Platelet-derived growth factor receptor beta",5159
"PDGFRB",9606,104773,"Platelet-derived growth factor receptor",5159
"PDGFRB",9606,104956,"VEGF-receptor 2 and PDGF-receptor beta (KDR and PDGFR beta)",5159
"PDIA6",9606,105136,"Protein disulfide-isomerase A6",10130
"PDK1",9606,10612,"3-phosphoinositide dependent protein kinase-1",5163
"PDK1",9606,104820,"Pyruvate dehydrogenase kinase",5163
"PDK1",9606,12683,"Pyruvate dehydrogenase kinase isoform 1",5163
"PDK2",9606,10899,"Pyruvate dehydrogenase kinase isoform 2",5164
"PDK2",9606,104820,"Pyruvate dehydrogenase kinase",5164
"PDK3",9606,104820,"Pyruvate dehydrogenase kinase",5165
"PDK4",9606,104820,"Pyruvate dehydrogenase kinase",5166
"PDK4",9606,12685,"Pyruvate dehydrogenase kinase isoform 4",5166
"PDPK1",9606,10612,"3-phosphoinositide dependent protein kinase-1",5170
"PDXK",9606,103125,"Pyridoxal kinase",8566
"PEAK1",9606,109907,"Pseudopodium-enriched atypical kinase 1",79834
"PEPD",9606,11453,"Xaa-Pro dipeptidase",5184
"PF4",9606,108377,"Platelet factor 4",5196
"PFKFB1",9606,109606,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",5207
"PFKFB2",9606,109607,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",5208
"PFKFB3",9606,105649,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3",5209
"PGA5",9606,12327,"Pepsin A",5222
"PGC",9606,10019,"Pepsinogen C",5225
"PGD",9606,11938,"6-phosphogluconate dehydrogenase",5226
"PGF",9606,103950,"Placenta growth factor",5228
"PGGT1B",9606,10742,"Geranylgeranyl transferase type I beta subunit",5229
"PGGT1B",9606,104749,"Geranylgeranyl transferase type I",5229
"PGGT1B",9606,104871,"Protein farnesyl/geranylgeranyl transferase",5229
"PGK1",9606,104832,"Phosphoglycerate kinase",5230
"PGK2",9606,104832,"Phosphoglycerate kinase",5232
"PGR",9606,36,"Progesterone receptor",5241
"PHF23",9606,107657,"PHD finger protein 23",79142
"PHF8",9606,104423,"Histone lysine demethylase PHF8",23133
"PHIP",9606,105348,"PH-interacting protein",55023
"PHKA1",9606,105018,"Phosphorylase kinase",5255
"PHKA2",9606,105018,"Phosphorylase kinase",5256
